,word,num_words,ranking,ranking_log,num_words_log
4147,destacava,2,4147,8.33014046025,0.69314718056
4148,compromisso,2,4148,8.33038156935,0.69314718056
4149,arruído,2,4149,8.33062262033,0.69314718056
4150,terminava,2,4150,8.33086361322,0.69314718056
4151,simplicidade,2,4151,8.33110454805,0.69314718056
4152,SANDICE,2,4152,8.33134542485,0.69314718056
4153,partidos,2,4153,8.33158624363,0.69314718056
4154,trezentos,2,4154,8.33182700444,0.69314718056
4155,Aqui,2,4155,8.33206770729,0.69314718056
4156,frescura,2,4156,8.33230835222,0.69314718056
4157,trouxera,2,4157,8.33254893925,0.69314718056
4158,desgosto,2,4158,8.33278946842,0.69314718056
4159,turca,2,4159,8.33302993974,0.69314718056
4160,vertigem,2,4160,8.33327035326,0.69314718056
4161,desvão,2,4161,8.33351070898,0.69314718056
4162,frias,2,4162,8.33375100695,0.69314718056
4163,Disseo,2,4163,8.33399124719,0.69314718056
4164,quarta,2,4164,8.33423142973,0.69314718056
4165,famosa,2,4165,8.3344715546,0.69314718056
4166,“Não,2,4166,8.33471162182,0.69314718056
4167,U,2,4167,8.33495163142,0.69314718056
4168,sentandose,2,4168,8.33519158343,0.69314718056
4169,insistência,2,4169,8.33543147788,0.69314718056
4170,benefícios,2,4170,8.33567131479,0.69314718056
4171,comparei,2,4171,8.3359110942,0.69314718056
4172,separamonos,2,4172,8.33615081612,0.69314718056
4173,procedimento,2,4173,8.33639048059,0.69314718056
4174,repelão,2,4174,8.33663008764,0.69314718056
4175,raros,2,4175,8.33686963728,0.69314718056
4176,deleitosa,2,4176,8.33710912956,0.69314718056
4177,cabeleira,2,4177,8.3373485645,0.69314718056
4178,exclusão,2,4178,8.33758794212,0.69314718056
4179,pasta,2,4179,8.33782726245,0.69314718056
4180,metáfora,2,4180,8.33806652552,0.69314718056
4181,copo,2,4181,8.33830573136,0.69314718056
4182,Jesus,2,4182,8.33854487999,0.69314718056
4183,pessoais,2,4183,8.33878397144,0.69314718056
4184,hipocrisia,2,4184,8.33902300574,0.69314718056
4185,sargentomor,2,4185,8.33926198292,0.69314718056
4186,meterme,2,4186,8.33950090301,0.69314718056
4187,subia,2,4187,8.33973976602,0.69314718056
4188,fogo,2,4188,8.33997857199,0.69314718056
4189,mandoume,2,4189,8.34021732095,0.69314718056
4190,chegado,2,4190,8.34045601292,0.69314718056
4191,enigma,2,4191,8.34069464793,0.69314718056
4192,interveio,2,4192,8.340933226,0.69314718056
4193,gatuno,2,4193,8.34117174717,0.69314718056
4194,aceita,2,4194,8.34141021146,0.69314718056
4195,MAS,2,4195,8.3416486189,0.69314718056
4196,tinhaa,2,4196,8.34188696952,0.69314718056
4197,levavame,2,4197,8.34212526333,0.69314718056
4198,Sousa,2,4198,8.34236350038,0.69314718056
4199,baixaram,2,4199,8.34260168068,0.69314718056
4200,aceito,2,4200,8.34283980427,0.69314718056
4201,benta,2,4201,8.34307787117,0.69314718056
4202,correu,2,4202,8.3433158814,0.69314718056
4203,anjinho,2,4203,8.34355383501,0.69314718056
4204,pedra,2,4204,8.343791732,0.69314718056
4205,Vida,2,4205,8.34402957241,0.69314718056
4206,teoria,2,4206,8.34426735626,0.69314718056
4207,víscera,2,4207,8.34450508359,0.69314718056
4208,lha,2,4208,8.34474275442,0.69314718056
4209,musas,2,4209,8.34498036877,0.69314718056
4210,Quero,2,4210,8.34521792668,0.69314718056
4211,cruzados,2,4211,8.34545542816,0.69314718056
4212,faculdade,2,4212,8.34569287325,0.69314718056
4213,acabo,2,4213,8.34593026198,0.69314718056
4214,magníficos,2,4214,8.34616759436,0.69314718056
4215,esteja,2,4215,8.34640487044,0.69314718056
4216,discreto,2,4216,8.34664209022,0.69314718056
4217,discreta,2,4217,8.34687925375,0.69314718056
4218,dívida,2,4218,8.34711636104,0.69314718056
4219,jantares,2,4219,8.34735341212,0.69314718056
4220,legitimamente,2,4220,8.34759040703,0.69314718056
4221,andaste,2,4221,8.34782734578,0.69314718056
4222,papai,2,4222,8.34806422841,0.69314718056
4223,tumulto,2,4223,8.34830105493,0.69314718056
4224,aula,2,4224,8.34853782539,0.69314718056
4225,quartos,2,4225,8.34877453979,0.69314718056
4226,capadócios,2,4226,8.34901119818,0.69314718056
4227,fiam,2,4227,8.34924780057,0.69314718056
4228,furor,2,4228,8.34948434699,0.69314718056
4229,curiosa,2,4229,8.34972083747,0.69314718056
4230,importante,2,4230,8.34995727204,0.69314718056
4231,restituir,2,4231,8.35019365072,0.69314718056
4232,cru,2,4232,8.35042997354,0.69314718056
4233,mútua,2,4233,8.35066624052,0.69314718056
4234,ademanes,2,4234,8.35090245169,0.69314718056
4235,entravam,2,4235,8.35113860709,0.69314718056
4236,cabeleiras,2,4236,8.35137470672,0.69314718056
4237,berço,2,4237,8.35161075063,0.69314718056
4238,quitandeiras,2,4238,8.35184673883,0.69314718056
4239,arquivo,2,4239,8.35208267135,0.69314718056
4240,pedreiro,2,4240,8.35231854823,0.69314718056
4241,jornada,2,4241,8.35255436947,0.69314718056
4242,capa,2,4242,8.35279013512,0.69314718056
4243,OBLIVION,2,4243,8.3530258452,0.69314718056
4244,vivo,2,4244,8.35326149973,0.69314718056
4245,divertida,2,4245,8.35349709875,0.69314718056
4246,alcança,2,4246,8.35373264226,0.69314718056
4247,arrependo,2,4247,8.35396813031,0.69314718056
4248,sonetos,2,4248,8.35420356292,0.69314718056
4249,elevação,2,4249,8.35443894011,0.69314718056
4250,excelso,2,4250,8.35467426192,0.69314718056
4251,hotel,2,4251,8.35490952836,0.69314718056
4252,L'EÛT,2,4252,8.35514473946,0.69314718056
4253,víamos,2,4253,8.35537989525,0.69314718056
4254,apertadas,2,4254,8.35561499576,0.69314718056
4255,aparelho,2,4255,8.35585004101,0.69314718056
4256,caem,2,4256,8.35608503102,0.69314718056
4257,enfermos,2,4257,8.35631996583,0.69314718056
4258,trouxeram,2,4258,8.35655484545,0.69314718056
4259,sossego,2,4259,8.35678966992,0.69314718056
4260,derramar,2,4260,8.35702443926,0.69314718056
4261,Deixeime,2,4261,8.3572591535,0.69314718056
4262,Pouco,2,4262,8.35749381266,0.69314718056
4263,Devia,2,4263,8.35772841677,0.69314718056
4264,cuidava,2,4264,8.35796296585,0.69314718056
4265,desaforo,2,4265,8.35819745993,0.69314718056
4266,curso,2,4266,8.35843189903,0.69314718056
4267,frase:,2,4267,8.35866628319,0.69314718056
4268,cargo,2,4268,8.35890061242,0.69314718056
4269,escuras,2,4269,8.35913488676,0.69314718056
4270,Sossegue,2,4270,8.35936910622,0.69314718056
4271,lindo,2,4271,8.35960327084,0.69314718056
4272,ele:,2,4272,8.35983738064,0.69314718056
4273,dissentimento,2,4273,8.36007143564,0.69314718056
4274,expuslhe,2,4274,8.36030543588,0.69314718056
4275,beijoua,2,4275,8.36053938137,0.69314718056
4276,frouxa,2,4276,8.36077327214,0.69314718056
4277,incomodado,2,4277,8.36100710823,0.69314718056
4278,qualidades,2,4278,8.36124088964,0.69314718056
4279,negálo,2,4279,8.36147461642,0.69314718056
4280,haviam,2,4280,8.36170828858,0.69314718056
4281,mole,2,4281,8.36194190614,0.69314718056
4282,apanhava,2,4282,8.36217546915,0.69314718056
4283,empreguei,2,4283,8.36240897762,0.69314718056
4284,porventura,2,4284,8.36264243157,0.69314718056
4285,bati,2,4285,8.36287583103,0.69314718056
4286,namoro,2,4286,8.36310917603,0.69314718056
4287,alfaias,2,4287,8.3633424666,0.69314718056
4288,clandestina,2,4288,8.36357570275,0.69314718056
4289,esperto,2,4289,8.36380888452,0.69314718056
4290,ganhar,2,4290,8.36404201192,0.69314718056
4291,Viva,2,4291,8.36427508499,0.69314718056
4292,I,2,4292,8.36450810375,0.69314718056
4293,Vive,2,4293,8.36474106822,0.69314718056
4294,Leocádia,2,4294,8.36497397844,0.69314718056
4295,chameime,2,4295,8.36520683442,0.69314718056
4296,perdure,2,4296,8.36543963619,0.69314718056
4297,precoce,2,4297,8.36567238377,0.69314718056
4298,Guardei,2,4298,8.3659050772,0.69314718056
4299,começa,2,4299,8.3661377165,0.69314718056
4300,legação,2,4300,8.36637030168,0.69314718056
4301,AUTOR,2,4301,8.36660283278,0.69314718056
4302,ceder,2,4302,8.36683530983,0.69314718056
4303,obterlhe,2,4303,8.36706773284,0.69314718056
4304,cós,2,4304,8.36730010184,0.69314718056
4305,Ludgero,2,4305,8.36753241686,0.69314718056
4306,cedeu,2,4306,8.36776467792,0.69314718056
4307,chicote,2,4307,8.36799688505,0.69314718056
4308,movia,2,4308,8.36822903828,0.69314718056
4309,chovia,2,4309,8.36846113762,0.69314718056
4310,queda,2,4310,8.3686931831,0.69314718056
4311,indicado,2,4311,8.36892517475,0.69314718056
4312,valsara,2,4312,8.36915711259,0.69314718056
4313,Nesta,2,4313,8.36938899665,0.69314718056
4314,Machado,2,4314,8.36962082695,0.69314718056
4315,égloga,2,4315,8.36985260352,0.69314718056
4316,amoume,2,4316,8.37008432638,0.69314718056
4317,fadigas,2,4317,8.37031599556,0.69314718056
4318,amado,2,4318,8.37054761107,0.69314718056
4319,relance,2,4319,8.37077917296,0.69314718056
4320,ouvido,2,4320,8.37101068124,0.69314718056
4321,repugnância,2,4321,8.37124213593,0.69314718056
4322,ruminar,2,4322,8.37147353707,0.69314718056
4323,dominado,2,4323,8.37170488467,0.69314718056
4324,banquete,2,4324,8.37193617876,0.69314718056
4325,brevidade,2,4325,8.37216741937,0.69314718056
4326,alferes,2,4326,8.37239860651,0.69314718056
4327,ligando,2,4327,8.37262974022,0.69314718056
4328,retalhos,2,4328,8.37286082053,0.69314718056
4329,onça,2,4329,8.37309184744,0.69314718056
4330,falara,2,4330,8.373322821,0.69314718056
4331,Adão,2,4331,8.37355374121,0.69314718056
4332,filosófico,2,4332,8.37378460812,0.69314718056
4333,capitular,2,4333,8.37401542174,0.69314718056
4334,portais,2,4334,8.3742461821,0.69314718056
4335,devolver,2,4335,8.37447688921,0.69314718056
4336,conjunto,2,4336,8.37470754312,0.69314718056
4337,processo,2,4337,8.37493814384,0.69314718056
4338,pontos,2,4338,8.37516869139,0.69314718056
4339,eficácia,2,4339,8.3753991858,0.69314718056
4340,pessimismo”,2,4340,8.37562962709,0.69314718056
4341,talhadas,2,4341,8.3758600153,0.69314718056
4342,quebrou,2,4342,8.37609035044,0.69314718056
4343,aludiu,2,4343,8.37632063253,0.69314718056
4344,esconde,2,4344,8.37655086161,0.69314718056
4345,produzido,2,4345,8.3767810377,0.69314718056
4346,passageiros,2,4346,8.37701116082,0.69314718056
4347,prefere,2,4347,8.37724123099,0.69314718056
4348,sacristia,2,4348,8.37747124824,0.69314718056
4349,lutar,2,4349,8.3777012126,0.69314718056
4350,raiva,2,4350,8.37793112408,0.69314718056
4351,expor,2,4351,8.37816098272,0.69314718056
4352,fé,2,4352,8.37839078854,0.69314718056
4353,ambas,2,4353,8.37862054155,0.69314718056
4354,explicará,2,4354,8.37885024179,0.69314718056
4355,aroma,2,4355,8.37907988929,0.69314718056
4356,desembargador,2,4356,8.37930948405,0.69314718056
4357,italiana,2,4357,8.37953902612,0.69314718056
4358,simpática,2,4358,8.3797685155,0.69314718056
4359,firme,2,4359,8.37999795224,0.69314718056
4360,hipocondríacos,2,4360,8.38022733634,0.69314718056
4361,gole,2,4361,8.38045666784,0.69314718056
4362,preceitos,2,4362,8.38068594676,0.69314718056
4363,realçavam,1,4363,8.38091517312,0.0
4364,suspeitouo,1,4364,8.38114434695,0.0
4365,desastrado,1,4365,8.38137346827,0.0
4366,notoriedade,1,4366,8.38160253711,0.0
4367,nascença,1,4367,8.38183155349,0.0
4368,artificiosamente,1,4368,8.38206051742,0.0
4369,tratado,1,4369,8.38228942895,0.0
4370,PERIGOSO,1,4370,8.38251828809,0.0
4371,singularidade,1,4371,8.38274709486,0.0
4372,lutavam,1,4372,8.3829758493,0.0
4373,administrativo,1,4373,8.38320455141,0.0
4374,brasões,1,4374,8.38343320124,0.0
4375,LVII,1,4375,8.38366179879,0.0
4376,prendessem,1,4376,8.3838903441,0.0
4377,luzidios,1,4377,8.38411883719,0.0
4378,farda,1,4378,8.38434727808,0.0
4379,tremor,1,4379,8.3845756668,0.0
4380,achandolhe,1,4380,8.38480400337,0.0
4381,ignorao,1,4381,8.38503228781,0.0
4382,ágil,1,4382,8.38526052016,0.0
4383,entendeume,1,4383,8.38548870042,0.0
4384,desastrosas,1,4384,8.38571682863,0.0
4385,convencido,1,4385,8.38594490481,0.0
4386,afirmação,1,4386,8.38617292898,0.0
4387,alcancei,1,4387,8.38640090117,0.0
4388,tornemos,1,4388,8.3866288214,0.0
4389,cumulava,1,4389,8.38685668969,0.0
4390,desdizia,1,4390,8.38708450607,0.0
4391,privado,1,4391,8.38731227056,0.0
4392,costume:,1,4392,8.38753998319,0.0
4393,Diz,1,4393,8.38776764398,0.0
4394,inspiração,1,4394,8.38799525294,0.0
4395,metilhe,1,4395,8.38822281012,0.0
4396,fragilidade,1,4396,8.38845031552,0.0
4397,conformei,1,4397,8.38867776918,0.0
4398,alcunhas,1,4398,8.38890517111,0.0
4399,superiormente,1,4399,8.38913252135,0.0
4400,penoso,1,4400,8.38935981991,0.0
4401,vestir,1,4401,8.38958706681,0.0
4402,UrsaMaior,1,4402,8.38981426209,0.0
4403,Íamos,1,4403,8.39004140576,0.0
4404,dezoito,1,4404,8.39026849784,0.0
4405,desatentos,1,4405,8.39049553837,0.0
4406,saltou,1,4406,8.39072252736,0.0
4407,sina,1,4407,8.39094946484,0.0
4408,trajeto,1,4408,8.39117635083,0.0
4409,arrogância,1,4409,8.39140318536,0.0
4410,Vaite,1,4410,8.39162996844,0.0
4411,volumes,1,4411,8.3918567001,0.0
4412,dobrarme,1,4412,8.39208338037,0.0
4413,in12,1,4413,8.39231000927,0.0
4414,emendouse,1,4414,8.39253658682,0.0
4415,revelações,1,4415,8.39276311304,0.0
4416,perdiam,1,4416,8.39298958796,0.0
4417,começaria,1,4417,8.3932160116,0.0
4418,executados,1,4418,8.39344238398,0.0
4419,vária,1,4419,8.39366870513,0.0
4420,feios,1,4420,8.39389497507,0.0
4421,vagarosas,1,4421,8.39412119383,0.0
4422,excessiva,1,4422,8.39434736142,0.0
4423,guerras,1,4423,8.39457347787,0.0
4424,segureio,1,4424,8.3947995432,0.0
4425,sapatos,1,4425,8.39502555744,0.0
4426,assegura,1,4426,8.39525152061,0.0
4427,Lembreime,1,4427,8.39547743273,0.0
4428,entristeceu,1,4428,8.39570329383,0.0
4429,macróbios,1,4429,8.39592910392,0.0
4430,deixála,1,4430,8.39615486304,0.0
4431,cortiço,1,4431,8.3963805712,0.0
4432,despregarse,1,4432,8.39660622843,0.0
4433,XCIX,1,4433,8.39683183475,0.0
4434,neguei,1,4434,8.39705739018,0.0
4435,fregueses,1,4435,8.39728289474,0.0
4436,CXXII,1,4436,8.39750834847,0.0
4437,morta”,1,4437,8.39773375138,0.0
4438,embotar,1,4438,8.39795910349,0.0
4439,respondi:,1,4439,8.39818440483,0.0
4440,d'en,1,4440,8.39840965543,0.0
4441,vila,1,4441,8.39863485529,0.0
4442,perderse,1,4442,8.39886000445,0.0
4443,rio,1,4443,8.39908510294,0.0
4444,Vives:,1,4444,8.39931015076,0.0
4445,desandei,1,4445,8.39953514795,0.0
4446,agastado,1,4446,8.39976009452,0.0
4447,concubina,1,4447,8.39998499051,0.0
4448,obrigandome,1,4448,8.40020983593,0.0
4449,suposto,1,4449,8.40043463081,0.0
4450,CXXIV,1,4450,8.40065937516,0.0
4451,Pudera,1,4451,8.40088406902,0.0
4452,envelheceu,1,4452,8.4011087124,0.0
4453,colaboração,1,4453,8.40133330532,0.0
4454,papafina,1,4454,8.40155784782,0.0
4455,abrigo,1,4455,8.4017823399,0.0
4456,encobriaos,1,4456,8.40200678161,0.0
4457,excostureira,1,4457,8.40223117295,0.0
4458,contraída,1,4458,8.40245551395,0.0
4459,cintura,1,4459,8.40267980463,0.0
4460,infolio,1,4460,8.40290404501,0.0
4461,Comprouo,1,4461,8.40312823513,0.0
4462,amplificações,1,4462,8.40335237499,0.0
4463,turco,1,4463,8.40357646463,0.0
4464,beiço,1,4464,8.40380050406,0.0
4465,erguia,1,4465,8.40402449331,0.0
4466,poupase,1,4466,8.4042484324,0.0
4467,confessara,1,4467,8.40447232135,0.0
4468,habituarase,1,4468,8.40469616019,0.0
4469,observo,1,4469,8.40491994893,0.0
4470,matar,1,4470,8.40514368761,0.0
4471,sussurroume,1,4471,8.40536737623,0.0
4472,cronométrico,1,4472,8.40559101483,0.0
4473,astronômica:,1,4473,8.40581460343,0.0
4474,vêm,1,4474,8.40603814205,0.0
4475,insinuativa,1,4475,8.40626163071,0.0
4476,CVII,1,4476,8.40648506943,0.0
4477,Respondi,1,4477,8.40670845824,0.0
4478,beijo:,1,4478,8.40693179716,0.0
4479,insinuativo,1,4479,8.40715508621,0.0
4480,entusiasmo,1,4480,8.40737832541,0.0
4481,asseado,1,4481,8.40760151479,0.0
4482,violento,1,4482,8.40782465436,0.0
4483,Trata,1,4483,8.40804774416,0.0
4484,acheilhe,1,4484,8.40827078419,0.0
4485,Fica,1,4485,8.40849377449,0.0
4486,experimentado:,1,4486,8.40871671508,0.0
4487,Véry,1,4487,8.40893960598,0.0
4488,solto,1,4488,8.4091624472,0.0
4489,estações,1,4489,8.40938523878,0.0
4490,noventa,1,4490,8.40960798074,0.0
4491,convidoume,1,4491,8.40983067309,0.0
4492,FINA,1,4492,8.41005331586,0.0
4493,quimeras,1,4493,8.41027590907,0.0
4494,importado,1,4494,8.41049845275,0.0
4495,tratouo,1,4495,8.41072094691,0.0
4496,verei”,1,4496,8.41094339157,0.0
4497,Voluntariamente,1,4497,8.41116578677,0.0
4498,COMO,1,4498,8.41138813252,0.0
4499,disfarçadamente,1,4499,8.41161042884,0.0
4500,arriscado,1,4500,8.41183267576,0.0
4501,Vaz,1,4501,8.41205487329,0.0
4502,renhidas,1,4502,8.41227702147,0.0
4503,conciliar,1,4503,8.4124991203,0.0
4504,Arma,1,4504,8.41272116982,0.0
4505,acomodouse,1,4505,8.41294317004,0.0
4506,morrerei,1,4506,8.41316512099,0.0
4507,regularidade,1,4507,8.41338702269,0.0
4508,rezas,1,4508,8.41360887516,0.0
4509,Justo,1,4509,8.41383067842,0.0
4510,embolsei,1,4510,8.4140524325,0.0
4511,atrevia,1,4511,8.41427413741,0.0
4512,inçada,1,4512,8.41449579318,0.0
4513,especiaria,1,4513,8.41471739983,0.0
4514,Muamede,1,4514,8.41493895738,0.0
4515,dias”,1,4515,8.41516046585,0.0
4516,resumia,1,4516,8.41538192527,0.0
4517,ELA,1,4517,8.41560333565,0.0
4518,TIJUCA,1,4518,8.41582469703,0.0
4519,lance,1,4519,8.41604600941,0.0
4520,resultar,1,4520,8.41626727283,0.0
4521,derramados,1,4521,8.41648848729,0.0
4522,ELE,1,4522,8.41670965284,0.0
4523,vestes,1,4523,8.41693076948,0.0
4524,ignoras,1,4524,8.41715183724,0.0
4525,Vejamos,1,4525,8.41737285613,0.0
4526,inimizade,1,4526,8.41759382619,0.0
4527,confirmaria,1,4527,8.41781474744,0.0
4528,frouxas,1,4528,8.41803561988,0.0
4529,desagrado,1,4529,8.41825644356,0.0
4530,evangélico,1,4530,8.41847721848,0.0
4531,fale,1,4531,8.41869794467,0.0
4532,paganismo,1,4532,8.41891862215,0.0
4533,CONTRA,1,4533,8.41913925094,0.0
4534,deixastes,1,4534,8.41935983107,0.0
4535,absorviase,1,4535,8.41958036255,0.0
4536,imensidade,1,4536,8.41980084541,0.0
4537,dança,1,4537,8.42002127966,0.0
4538,2°,1,4538,8.42024166534,0.0
4539,matála,1,4539,8.42046200246,0.0
4540,aconteça,1,4540,8.42068229104,0.0
4541,plantado,1,4541,8.4209025311,0.0
4542,“A,1,4542,8.42112272267,0.0
4543,jus,1,4543,8.42134286576,0.0
4544,cidades,1,4544,8.4215629604,0.0
4545,Fezte,1,4545,8.42178300661,0.0
4546,países,1,4546,8.42200300441,0.0
4547,sarda,1,4547,8.42222295383,0.0
4548,jurisprudência,1,4548,8.42244285487,0.0
4549,Creiamme,1,4549,8.42266270757,0.0
4550,avistar,1,4550,8.42288251194,0.0
4551,XXVI,1,4551,8.42310226802,0.0
4552,“Vós,1,4552,8.42332197581,0.0
4553,beijeias,1,4553,8.42354163533,0.0
4554,latinista,1,4554,8.42376124662,0.0
4555,cento,1,4555,8.42398080969,0.0
4556,busca,1,4556,8.42420032457,0.0
4557,notai,1,4557,8.42441979126,0.0
4558,Flandres,1,4558,8.42463920981,0.0
4559,pesquisou,1,4559,8.42485858021,0.0
4560,promessa,1,4560,8.42507790251,0.0
4561,Gregos,1,4561,8.42529717671,0.0
4562,Constantinopla,1,4562,8.42551640284,0.0
4563,“Este,1,4563,8.42573558093,0.0
4564,Desci,1,4564,8.42595471098,0.0
4565,dilação,1,4565,8.42617379303,0.0
4566,capitalista,1,4566,8.42639282709,0.0
4567,eliminados,1,4567,8.42661181318,0.0
4568,corda,1,4568,8.42683075134,0.0
4569,melado,1,4569,8.42704964156,0.0
4570,disselhes,1,4570,8.42726848389,0.0
4571,defunta,1,4571,8.42748727833,0.0
4572,estigmada,1,4572,8.42770602491,0.0
4573,recebendo,1,4573,8.42792472366,0.0
4574,PONTA,1,4574,8.42814337458,0.0
4575,abatia,1,4575,8.42836197771,0.0
4576,aproximouse,1,4576,8.42858053306,0.0
4577,aches,1,4577,8.42879904065,0.0
4578,cena,1,4578,8.42901750051,0.0
4579,absorver,1,4579,8.42923591266,0.0
4580,Cotrim:,1,4580,8.42945427711,0.0
4581,glosavao,1,4581,8.42967259389,0.0
4582,exuberante,1,4582,8.42989086301,0.0
4583,substituíla,1,4583,8.43010908451,0.0
4584,custava,1,4584,8.43032725839,0.0
4585,Digalhe,1,4585,8.43054538469,0.0
4586,acreditou,1,4586,8.43076346342,0.0
4587,vestiu,1,4587,8.4309814946,0.0
4588,Amável,1,4588,8.43119947825,0.0
4589,singela,1,4589,8.43141741439,0.0
4590,acerbo,1,4590,8.43163530305,0.0
4591,meteste,1,4591,8.43185314425,0.0
4592,escancarada,1,4592,8.432070938,0.0
4593,lembrando,1,4593,8.43228868433,0.0
4594,LXVII,1,4594,8.43250638325,0.0
4595,chorasse,1,4595,8.43272403479,0.0
4596,XXXIX,1,4596,8.43294163897,0.0
4597,Trouxelho,1,4597,8.43315919581,0.0
4598,padecesse,1,4598,8.43337670532,0.0
4599,Jantamos,1,4599,8.43359416754,0.0
4600,pessimismo,1,4600,8.43381158248,0.0
4601,consciente,1,4601,8.43402895016,0.0
4602,(até,1,4602,8.4342462706,0.0
4603,comovido:,1,4603,8.43446354382,0.0
4604,curavame,1,4604,8.43468076984,0.0
4605,continuavam,1,4605,8.43489794869,0.0
4606,PRIMO,1,4606,8.43511508038,0.0
4607,Abaixeime,1,4607,8.43533216494,0.0
4608,Cosas,1,4608,8.43554920238,0.0
4609,enterroua,1,4609,8.43576619272,0.0
4610,Hebreus,1,4610,8.43598313599,0.0
4611,Bernardes,1,4611,8.43620003221,0.0
4612,desenvolva,1,4612,8.43641688139,0.0
4613,alfabética,1,4613,8.43663368356,0.0
4614,contaste,1,4614,8.43685043873,0.0
4615,XXXII,1,4615,8.43706714694,0.0
4616,pandemônio,1,4616,8.43728380819,0.0
4617,acordo,1,4617,8.43750042251,0.0
4618,confunda,1,4618,8.43771698991,0.0
4619,Fizeste,1,4619,8.43793351043,0.0
4620,chás,1,4620,8.43814998408,0.0
4621,inocência,1,4621,8.43836641087,0.0
4622,saime,1,4622,8.43858279083,0.0
4623,soneto,1,4623,8.43879912399,0.0
4624,esfregaas,1,4624,8.43901541035,0.0
4625,remocei,1,4625,8.43923164995,0.0
4626,espelhos,1,4626,8.43944784279,0.0
4627,nolo,1,4627,8.43966398891,0.0
4628,ENTREVISTA,1,4628,8.43988008831,0.0
4629,conjeturas,1,4629,8.44009614103,0.0
4630,exatamente,1,4630,8.44031214708,0.0
4631,banqueiro,1,4631,8.44052810648,0.0
4632,batêlas,1,4632,8.44074401925,0.0
4633,signor,1,4633,8.44095988542,0.0
4634,assírias,1,4634,8.44117570499,0.0
4635,LVI,1,4635,8.441391478,0.0
4636,talha,1,4636,8.44160720446,0.0
4637,Norma,1,4637,8.44182288439,0.0
4638,etérea,1,4638,8.44203851782,0.0
4639,estouvado,1,4639,8.44225410475,0.0
4640,alimento,1,4640,8.44246964522,0.0
4641,feudal,1,4641,8.44268513924,0.0
4642,Amava,1,4642,8.44290058683,0.0
4643,corrigi,1,4643,8.44311598802,0.0
4644,valsado,1,4644,8.44333134282,0.0
4645,iludiase,1,4645,8.44354665125,0.0
4646,naturalista,1,4646,8.44376191333,0.0
4647,esboço,1,4647,8.44397712908,0.0
4648,soslaio,1,4648,8.44419229853,0.0
4649,Doze,1,4649,8.44440742169,0.0
4650,narrados,1,4650,8.44462249858,0.0
4651,fatigáveis,1,4651,8.44483752922,0.0
4652,lhanas,1,4652,8.44505251364,0.0
4653,teimosa,1,4653,8.44526745184,0.0
4654,instrumento,1,4654,8.44548234386,0.0
4655,relembra,1,4655,8.44569718971,0.0
4656,Ajuda,1,4656,8.44591198941,0.0
4657,assembléia,1,4657,8.44612674298,0.0
4658,marcada,1,4658,8.44634145044,0.0
4659,fogão,1,4659,8.44655611182,0.0
4660,Pireu,1,4660,8.44677072712,0.0
4661,significativo,1,4661,8.44698529637,0.0
4662,cálculo,1,4662,8.4471998196,0.0
4663,vence,1,4663,8.44741429681,0.0
4664,jantava,1,4664,8.44762872803,0.0
4665,moles,1,4665,8.44784311328,0.0
4666,chegueime,1,4666,8.44805745258,0.0
4667,dominação,1,4667,8.44827174595,0.0
4668,CÃES,1,4668,8.44848599341,0.0
4669,trate,1,4669,8.44870019497,0.0
4670,deliciosos,1,4670,8.44891435066,0.0
4671,gasto,1,4671,8.4491284605,0.0
4672,tranqüilos,1,4672,8.44934252451,0.0
4673,consultei,1,4673,8.4495565427,0.0
4674,desesperos,1,4674,8.4497705151,0.0
4675,coligios,1,4675,8.44998444172,0.0
4676,caluniosa,1,4676,8.45019832259,0.0
4677,prestado,1,4677,8.45041215773,0.0
4678,denominação,1,4678,8.45062594714,0.0
4679,gemiam,1,4679,8.45083969087,0.0
4680,II,1,4680,8.45105338891,0.0
4681,insígnias,1,4681,8.4512670413,0.0
4682,roer,1,4682,8.45148064805,0.0
4683,centena,1,4683,8.45169420918,0.0
4684,LXXXIII,1,4684,8.45190772472,0.0
4685,imberbe,1,4685,8.45212119467,0.0
4686,IN,1,4686,8.45233461907,0.0
4687,airoso,1,4687,8.45254799792,0.0
4688,guinchar,1,4688,8.45276133126,0.0
4689,Casa,1,4689,8.45297461909,0.0
4690,notei,1,4690,8.45318786144,0.0
4691,papo,1,4691,8.45340105833,0.0
4692,manuscritos,1,4692,8.45361420977,0.0
4693,Rialto,1,4693,8.45382731579,0.0
4694,luto,1,4694,8.45404037641,0.0
4695,Gosta,1,4695,8.45425339164,0.0
4696,Dáse,1,4696,8.45446636151,0.0
4697,IV,1,4697,8.45467928603,0.0
4698,Hércules,1,4698,8.45489216522,0.0
4699,transição,1,4699,8.4551049991,0.0
4700,repuxoume,1,4700,8.4553177877,0.0
4701,articular,1,4701,8.45553053102,0.0
4702,lavaas,1,4702,8.4557432291,0.0
4703,citados,1,4703,8.45595588195,0.0
4704,espúria,1,4704,8.45616848958,0.0
4705,corooume,1,4705,8.45638105202,0.0
4706,oblitera,1,4706,8.45659356929,0.0
4707,zangas,1,4707,8.4568060414,0.0
4708,finado:,1,4708,8.45701846838,0.0
4709,In,1,4709,8.45723085024,0.0
4710,pintada,1,4710,8.45744318701,0.0
4711,Cá,1,4711,8.4576554787,0.0
4712,XL,1,4712,8.45786772533,0.0
